Date,Tweet,User Handle,In Reply To,Follower,Following,Listed,Retweet
1/30/2016 23:41,"RT @Broncos: ""I haven't seen [a quarterback] like him. None of us have.""

_ÙÒ¡ https://t.co/9GTQpHyAzc

#SB50 https://t.co/VMWPJ6dqiF",yannickquintal,,527,500,20,74
1/30/2016 23:41,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",DillonLovesFB,,32,65,3,834
1/30/2016 23:41,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,bollesbananaq5,,31,378,9,5626
1/30/2016 23:41,"RT @Broncos: ""I haven't seen [a quarterback] like him. None of us have.""

_ÙÒ¡ https://t.co/9GTQpHyAzc

#SB50 https://t.co/VMWPJ6dqiF",tubasam79,,146,265,45,74
1/30/2016 23:41,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",DarksiderNYC,,1157,449,67,834
1/30/2016 23:41,Press covering #superbowl should note #sb50 rep Nathan Ballard was comms dir 4 Mayor Newsom. @EskSF @cbloggy @hknightsf @juliacarriew,natogreen,,3094,844,157,0
1/30/2016 23:41,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,dedekwesley9my,,7,185,3,5626
1/30/2016 23:41,"""I haven't seen [a quarterback] like him. None of us have.""

_ÙÒ¡ https://t.co/9GTQpHyAzc

#SB50 https://t.co/VMWPJ6dqiF",Broncos,,1523808,5831,7369,74
1/30/2016 23:41,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/FxYwnulsZf https://t.co/nvB6bmlBt5,Grayone11,,95,1223,21,0
1/30/2016 23:41,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/YPZmPha4c5 https://t.co/fO58UXX4ak,DLobacz,,19,194,2,0
1/30/2016 23:41,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,lehmanbazz,,9,83,0,5626
1/30/2016 23:41,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",Acivitello00,,8,28,0,834
1/30/2016 23:41,"RT @Tip: We kickin flav after #SuperBowl50 wit @EMPIRE @NUFACECHICAGO @1015 FOLSOM SAN FRANCISCO.
https://t.co/t0MmkEZGXy https://t.co/0Ew8‰Û_",iamchriskyrian3,,27,54,0,70
1/30/2016 23:41,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,sonneborhs,,21,134,1,5626
1/30/2016 23:41,Want to check on crowds at #SB50 Super Bowl City in downtown San Francisco?  Link to Visa Sky Cam:  https://t.co/uffyyJ6Shf #abc7now,abc7david,,3650,749,223,2
1/30/2016 23:41,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,koshiol500l,,25,554,4,5626
1/30/2016 23:41,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,knightskuri,,4,363,2,5626
1/30/2016 23:41,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,matuszakvash,,6,262,2,5626
1/30/2016 23:41,"#757 Tyrod stepping in for Cam at #ProBowl2016 while he's busy prepping for #SB50!!
#SupportHRTalent  https://t.co/wEVRUaSgMV",Cool_Bubba,,94,344,2,0
1/30/2016 23:41,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",KACPage,,35004,30418,33,834
1/30/2016 23:41,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,ferencamberson,,8,274,0,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,cullippe,,8,346,0,5626
1/30/2016 23:40,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/05LY95e68B https://t.co/qJYhHlBPL6,freeformoi,,466,1371,41,0
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,lamepinchockc2,,8,302,3,5626
1/30/2016 23:40,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/x0K8zFkTK4 https://t.co/3C37WifhIh,StockPileMama,,48,300,0,0
1/30/2016 23:40,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/Dm2GaNHgKi https://t.co/7Oxjcg6KbB,AlexisPelton,,2,79,0,0
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,hagemeyerma,,11,462,8,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,szwarcboer79vy,,10,392,2,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,knowltonbe,,14,404,3,5626
1/30/2016 23:40,RT @ekai: Welcome to the #sb50 militarized zone. https://t.co/bhEmyUwyH7,warrenhenning,,120,169,14,46
1/30/2016 23:40,RT @ekai: Welcome to the #sb50 militarized zone. https://t.co/bhEmyUwyH7,WestBaySports7,,111,293,9,46
1/30/2016 23:40,@ESanders_10 new #broncos Anthem #SB50 #UnitedInOrange #BroncosCountryPlayoffs  https://t.co/Zx5r83DqcL,PrentisP,ESanders_10,575,499,12,0
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,akapogostonh,,4,321,2,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,aagaarddr,,7,307,3,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,mashawweigkn14,,9,447,3,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,214kpstanovi,,20,313,7,5626
1/30/2016 23:40,"RT @Bey_Legion: ""Last night at SuperBowl rehearsal. Auntie Bey goes off!""

#SB50 https://t.co/wV1wbgWfKB https://t.co/dWH4oYxTYo",beyoncelesbica,,2679,901,49,278
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,timothyaij,,3,340,2,5626
1/30/2016 23:40,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",nikoda04,,20,94,1,834
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,berentgood,,5,298,0,5626
1/30/2016 23:40,"@ChrisMuellerPGH Cassius Clay could be a current SB QB, and half of his detractors would say it wasn't due to his race.
#KeepPounding #SB50",FrankMicko1,ChrisMuellerPGH,135,230,27,0
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,seberosheilds4,,12,337,5,5626
1/30/2016 23:40,"RT @CarPanthersNews: Touchdown catches this postseason:
Luke Kuechly: 2
Demaryius Thomas: 0

#SB50 #KeepPounding https://t.co/9D0z1nVh7e",ghardy96,,317,1546,1,216
1/30/2016 23:40,RT @ekai: Welcome to the #sb50 militarized zone. https://t.co/bhEmyUwyH7,burritojustice,,62301,3628,790,46
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,hindlazariniwr,,6,314,1,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,blaszber,,6,346,2,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,a9abigailsharp,,10,77,0,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,luerlamus38l,,1,117,2,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,musherotyl6nqt,,30,299,5,5626
1/30/2016 23:40,Peaceful Mario Woods Anti-SFPD Protest At Super Bowl City #SB50 https://t.co/BKUHZUEENr,FloridaHomes8,,31,40,6,0
1/30/2016 23:40,There were at least 200 armed SFPD officers all around #SB50 City and at least 50 with assault rifles,RoyMcKenzie,,1070,654,57,1
1/30/2016 23:40,Peaceful Mario Woods Anti-SFPD Protest At Super Bowl City #SB50 https://t.co/uY899Xny1o,ChicagoSocialMe,,129,409,31,0
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,hongerholm,,5,312,1,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,peyserfeli,,4,301,5,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,y21kaloust,,9,89,1,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,55oalonnieba,,18,303,7,5626
1/30/2016 23:40,RT @blindcoyoteart: Finished commission for @Huscoon for @superbowl50 #2016 featuring @Broncos vs @Panthers #superbowl #levistadium #art ht‰Û_,WhatIsABlizzard,,41,384,0,67
1/30/2016 23:40,"RT zennie62 ""I liked a YouTube video from zennie62 https://t.co/QBmA6PDGtO Peaceful Mario Woods Anti-SFPD Protest At Super Bowl City #SB50""",HoustonSocialMe,,215,74,326,0
1/30/2016 23:40,"RT zennie62 ""Peaceful Mario Woods Anti-SFPD Protest At Super Bowl City #SB50: https://t.co/QBmA6PDGtO via YouTube""",HoustonSocialMe,,215,74,326,0
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,verenareeves96,,10,411,4,5626
1/30/2016 23:40,"RT @Panthers: Packing our bags for #SB50 _ÙÒá åÈ https://t.co/rk4W8WXE3K

Join us in Santa Clara! åÈ https://t.co/AUTMfb6y69 https://t.co/8PYojj‰Û_",1KingRJay,,5612,1121,20,298
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,kemperrosillod,,6,342,3,5626
1/30/2016 23:40,"#SB50 Man, common! You just can‰Ûªt get results like this anywhere else! $$$$
https://t.co/bt6HNGJoxC https://t.co/VfN9EBVBVf",TonyTheRhino1,,1434,565,24,1
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,fila65cpnadel,,37,558,9,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,munteantob,,9,336,5,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,cavedybalakxl,,3,348,2,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,herbyhaneman,,6,324,2,5626
1/30/2016 23:40,RT @IronHorseVyds: Wineries jump aboard Super Bowl train #SB50 #Wine https://t.co/NflW6GmYe2 https://t.co/4h90JH4yZA,lulabelldesigns,,963,2509,83,6
1/30/2016 23:40,RT @Tyga: Supporting #WoundedWarriors  at @celebritysweat1 Flag football challenge this wknd #superbowl50 gettin game ready! https://t.co/T‰Û_,jakeywakey_22,,1597,2060,3,280
1/30/2016 23:40,RT @mercbrownie: My first celebrity sighting of #SB50 ! https://t.co/4AS9rpTPTF,obsgiantscompul,,186,249,29,26
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,guliziode,,16,151,7,5626
1/30/2016 23:40,I wonder if @OBJ_3 going to be making a appearance in Santa Clara #SuperBowl50,GIANTS21,,616,877,16,0
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,donatibatel885,,9,273,1,5626
1/30/2016 23:40,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/7t5Gcc2kuJ https://t.co/Q2UEJZlauA,baconboy1963,,9,33,0,0
1/30/2016 23:40,Loving this city! #SB50 #KeepPounding @TWCNewsCLT https://t.co/rfbvo8HRmS,CWatkinsTV,,3382,2795,83,0
1/30/2016 23:40,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/QBD07kKYzI https://t.co/BhAPjYpm3l,katlgallegos,,8,41,0,0
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,ceronsowellsoq,,5,397,4,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,genesiresu,,5,398,5,5626
1/30/2016 23:40,RT @SpencerKarter: One week from tomorrow...#SuperBowl50 on #CBS! I hope #CamNewton kicks' #PeytonManning's ass. #KeepPounding #PanthersPri‰Û_,jamesjimcie,,804,4838,111,1
1/30/2016 23:40,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",karli_whitaker,,102,87,0,834
1/30/2016 23:40,RT @NFL: And then there were two. #SB50 https://t.co/m8B8RhdYQt,HCSJ1,,190,592,2,5486
1/30/2016 23:40,"RT @LevisStadium: Need info about #SB50 events, gameday policies, or transportation?

Get everything here: https://t.co/bbcqnZpoMa https://‰Û_",swagmonkey916,,89,167,28,33
1/30/2016 23:40,#MrTrump @realDonaldTrump @superbowl50 #superbowl50 #BLM No one else but  will be destroying rioting Unless u want them to terrorize Us.,CAforTrump2016,,189,180,4,0
1/30/2016 23:40,RT @Coldplayvideo: Coldplay rehearsing for the #SB50 halftime show! https://t.co/ZfwqkVkuGJ #PepsiHalftime,palomagundin,,277,253,1,4
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,yockbamforth1s,,7,429,5,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,waskeyhege,,25,724,11,5626
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,kozlowdre,,9,367,6,5626
1/30/2016 23:40,RT @Justice4MWNow: #sb50 @ Super Bowl 50 https://t.co/ouqOTKgn8R,yayneabeba,,1685,2191,64,2
1/30/2016 23:40,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/xNlXsZPf9L https://t.co/TVrFFPDxxt,bkkperjm1,,88,720,3,0
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,menschosthe,,4,120,4,5626
1/30/2016 23:40,RT @Justice4MWNow: #sb50 #justice4mariowoods #blacklivesmatter #mariowoods @ Super Bowl 50 https://t.co/eOxyqBhQTM,yayneabeba,,1685,2191,64,3
1/30/2016 23:40,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,laingmcarthun5,,4,154,3,5626
1/30/2016 23:39,RT @Justice4MWNow: #mariowoods #blacklivesmatter #justice4mariowoods #sb50 #brownlivesmatter @ Super Bowl 50 https://t.co/6TQ4yI2UQf,yayneabeba,,1685,2191,64,2
1/30/2016 23:39,Peaceful Mario Woods Anti-SFPD Protest At Super Bowl City #SB50 https://t.co/NbDCbYD0U0,StephanOakland,,269,557,27,0
1/30/2016 23:39,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/Nyms5jT9Or https://t.co/agcMKZ9B0U,Michi30070303,,2,1,0,0
1/30/2016 23:39,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",JimmerDubb,,610,167,2,834
1/30/2016 23:39,RT @Justice4MWNow: #brownlivesmatter #sb50 #justice4mariowoods #blacklivesmatter #mariowoods @ Super Bowl 50 https://t.co/IBNUISimMt,yayneabeba,,1685,2191,64,3
1/30/2016 23:39,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,stoenbuffaloep,,3,279,1,5626
1/30/2016 23:39,RT @Justice4MWNow: #sb50 #blacklivesmatter #mariowoods #justice4mariowoods @ Super Bowl 50 https://t.co/debYak5Quj,yayneabeba,,1685,2191,64,2
1/30/2016 23:39,You can touch-  But don't eat! #skittles #superbowl50 #sanfrancisco #marshawnlyxnch by drroykim https://t.co/PEmpiSmRKn,nottinbutaig,,557,105,701,0
1/30/2016 23:39,Peaceful Mario Woods Anti-SFPD Protest At Super Bowl City #SB50 https://t.co/ip9qIwNkNL #YouTube,starwarsnews1,,90,48,24,0
1/30/2016 23:39,RT @KTVU: Security is very tight here at #SuperBowlCity #SB50 https://t.co/vMNxnP0kCi,WonderousAsh,,373,329,11,63
1/30/2016 23:39,RT @Justice4MWNow: #justice4mariowoods #mariowoods #blacklivesmatter #sb50 #brownlivesmatter @ Super Bowl 50 https://t.co/oCMtcyTRdI,yayneabeba,,1685,2191,64,2
1/30/2016 23:39,Coldplay rehearsing for the #SB50 halftime show! https://t.co/ZfwqkVkuGJ #PepsiHalftime,Coldplayvideo,,17011,43,100,4
1/30/2016 23:39,RT @Justice4MWNow: Our young activists #brownlivesmatter #sb50 #blacklivesmatter #mariowoods #justice4mariowoods @‰Û_ https://t.co/mKTNWCGrF2,yayneabeba,,1685,2191,64,4
1/30/2016 23:39,"Ok, last photo from #sb50. On to AT&amp;T Park! by derekwgraff https://t.co/I84UMeObQ7",nottinbutaig,,557,105,701,0
1/30/2016 23:39,RT @VMcDonald89: Looking forward to hitting-up the #NFLExperience tonight at @MosconeCenter in SF! Come meet me from 7-9 at the #SB50 #NFLX‰Û_,JacquelynKDavis,,2657,488,24,6
1/30/2016 23:39,"RT @SFMTAsucks: Nothing says ""welcome"" like an assault rifle! #sb50 #sf  https://t.co/mfo6iNDmOr",OnTheCaltrain,,295,53,20,1
1/30/2016 23:39,RT @MundoColdplay42: #Genius Clocks/Fix You (Mashup)  #SB50 https://t.co/VYD0W6PgV6,palomagundin,,277,253,1,87
1/30/2016 23:39,"We out here peeps 
#sb50bound #SB50 #BroncosGotThisBaby #ThisCouldBeUsButYouPlayin by ohw3nz https://t.co/T8qunzaNE4",nottinbutaig,,557,105,701,0
1/30/2016 23:39,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",xKEVlN,,274,193,1,834
1/30/2016 23:39,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,vanezschm,,25,634,5,5626
1/30/2016 23:39,RT @ekai: Welcome to the #sb50 militarized zone. https://t.co/bhEmyUwyH7,olix0r,,4054,1868,65,46
1/30/2016 23:39,RT @KTVU: Security is very tight here at #SuperBowlCity #SB50 https://t.co/vMNxnP0kCi,smoketinged,,236,122,15,63
1/30/2016 23:39,"RT @Panthers: Packing our bags for #SB50 _ÙÒá åÈ https://t.co/rk4W8WXE3K

Join us in Santa Clara! åÈ https://t.co/AUTMfb6y69 https://t.co/8PYojj‰Û_",Pawleybaby1999,,1374,2331,48,298
1/30/2016 23:39,Peaceful Mario Woods Anti-SFPD Protest At Super Bowl City #SB50 https://t.co/NbDCbYD0U0 #YouTube,StephanOakland,,269,557,27,0
1/30/2016 23:39,"Is all that really necessary?? Apparently he is a member of SFPD's ""Tactical"" unit. #SuperBowl50 #SFPD by musicandm‰Û_ https://t.co/kwK1uRvmpD",nottinbutaig,,557,105,701,5
1/30/2016 23:39,"#DenverBroncos #Broncos #BroncosCountry A Ton Of Panthers Fans In Denver, But It's Not What You Think https://t.co/Dp3HNyEUME",BroncosViews,,15560,8240,59,1
1/30/2016 23:39,#spreadlove #childrenfairyland #superbowl50 #crosstowntraffic @ Oakland-SF Bay Bridge https://t.co/Qy3RwmJTIG,CurtisAikens,,193,151,7,0
1/30/2016 23:39,"RT @Panthers: One Focus. One Goal. Win. #SB50

_ÙÒá: https://t.co/TlLebFkghq https://t.co/ft1xAOKbqg",1KingRJay,,5612,1121,20,602
1/30/2016 23:39,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",MikaCheyenne_30,,30,190,0,834
1/30/2016 23:39,RT @BetTheSuperBowl: Check out the 7 best sites for betting #SB50 -&gt; https://t.co/8NqsKuQHny Our top ranked sportbook offers over 500 #Supe‰Û_,4rcxrodisfabio,,6,86,0,5626
1/30/2016 23:39,RT @Coldplayvideo: #Clocks and #FixYou epic mash-up to be played at the #SB50_Ùèä halftime show !  https://t.co/i2ES8CKnjB,setastellam,,586,235,38,8
